slide_id,patch_id,class_label,pseudotime,pseudotime_norm,total_cells,mean_confidence,cancer_cells,lymphocytes,fibroblasts,plasmocytes,eosinophils,neutrophils,macrophages,smooth_muscle,endothelial,red_blood_cells,epithelial_normal,mitotic_figures,apoptotic_bodies,cancer_cells_prop,lymphocytes_prop,fibroblasts_prop,plasmocytes_prop,eosinophils_prop,neutrophils_prop,macrophages_prop,smooth_muscle_prop,endothelial_prop,red_blood_cells_prop,epithelial_normal_prop,mitotic_figures_prop,apoptotic_bodies_prop
0026,0549174,Adenoma low grade,0.03524951636791229,0.03524951636791229,6,0.9999999881421134,4,0,0,0,0,0,0,0,1,0,0,0,1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666
0026,0813927,Adenoma low grade,0.0372433103621006,0.0372433103621006,13,0.8997594694880393,11,0,1,0,0,0,0,0,1,0,0,0,0,0.8461538461538461,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0
0026,0878912,Adenoma low grade,0.05892414599657059,0.05892414599657059,25,0.9989278715087324,25,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0050,0963561,Adenoma low grade,0.035414230078458786,0.035414230078458786,39,0.9919088709071827,30,1,1,0,0,0,0,0,5,1,0,0,1,0.7692307692307693,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.02564102564102564,0.0,0.0,0.02564102564102564
0079,0623278,Adenoma low grade,0.0956638753414154,0.0956638753414154,40,0.990099761290993,40,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0079,0971891,Adenoma low grade,0.09899251908063889,0.09899251908063889,43,0.8985107788485457,43,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0088,0369635,Adenoma low grade,0.038742806762456894,0.038742806762456894,24,0.9544823836147525,1,0,5,0,0,0,0,0,0,0,18,0,0,0.041666666666666664,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
0088,0728336,Adenoma low grade,0.013403174467384815,0.013403174467384815,41,0.9773809069538393,40,0,0,0,0,0,0,0,0,0,1,0,0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0
0088,0968741,Adenoma low grade,0.057759612798690796,0.057759612798690796,18,0.9891883217890091,18,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0098,0001425,Adenoma low grade,0.024012088775634766,0.024012088775634766,47,0.9044948414583621,29,0,0,7,0,0,5,0,0,0,6,0,0,0.6170212765957447,0.0,0.0,0.14893617021276595,0.0,0.0,0.10638297872340426,0.0,0.0,0.0,0.1276595744680851,0.0,0.0
0098,0016408,Adenoma low grade,0.03595314547419548,0.03595314547419548,23,0.8691209459886642,6,2,2,1,0,0,3,0,3,0,4,0,2,0.2608695652173913,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.0,0.0,0.13043478260869565,0.0,0.13043478260869565,0.0,0.17391304347826086,0.0,0.08695652173913043
0098,0042120,Adenoma low grade,0.020249104127287865,0.020249104127287865,21,0.9701461694014497,20,0,1,0,0,0,0,0,0,0,0,0,0,0.9523809523809523,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0098,0051429,Adenoma low grade,0.020710652694106102,0.020710652694106102,40,0.9376705202698531,18,2,2,8,0,0,5,0,2,1,2,0,0,0.45,0.05,0.05,0.2,0.0,0.0,0.125,0.0,0.05,0.025,0.05,0.0,0.0
0098,0062072,Adenoma low grade,0.026900194585323334,0.026900194585323334,16,0.9932594456777124,14,1,0,0,0,0,0,0,0,1,0,0,0,0.875,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
0098,0063177,Adenoma low grade,0.022124283015727997,0.022124283015727997,22,0.926649641663403,10,1,5,0,0,0,3,0,0,0,3,0,0,0.45454545454545453,0.045454545454545456,0.22727272727272727,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.13636363636363635,0.0,0.0
0098,0063929,Adenoma low grade,0.014904145151376724,0.014904145151376724,22,0.9968544546424748,21,0,0,0,0,0,0,0,1,0,0,0,0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0
0098,0067104,Adenoma low grade,0.01065137144178152,0.01065137144178152,30,0.9261353645598494,7,0,2,3,0,0,8,0,0,0,10,0,0,0.23333333333333334,0.0,0.06666666666666667,0.1,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
0098,0102416,Adenoma low grade,0.04623733460903168,0.04623733460903168,40,0.9125527790389091,1,7,8,1,0,0,2,0,1,0,20,0,0,0.025,0.175,0.2,0.025,0.0,0.0,0.05,0.0,0.025,0.0,0.5,0.0,0.0
0098,0114467,Adenoma low grade,0.017965013161301613,0.017965013161301613,24,0.9712685704985099,14,0,2,0,0,0,3,1,4,0,0,0,0,0.5833333333333334,0.0,0.08333333333333333,0.0,0.0,0.0,0.125,0.041666666666666664,0.16666666666666666,0.0,0.0,0.0,0.0
0098,0154536,Adenoma low grade,0.02308027260005474,0.02308027260005474,48,0.9371966574282458,24,5,5,0,0,0,4,0,0,0,10,0,0,0.5,0.10416666666666667,0.10416666666666667,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.20833333333333334,0.0,0.0
0098,0180931,Adenoma low grade,0.038979366421699524,0.038979366421699524,24,0.8777831761961897,7,0,6,0,0,0,0,0,0,0,11,0,0,0.2916666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0
0098,0185612,Adenoma low grade,0.02874729409813881,0.02874729409813881,5,0.6505395646043836,4,0,0,0,0,0,0,0,0,0,1,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
0098,0199199,Adenoma low grade,0.03984823077917099,0.03984823077917099,45,0.8299089403156154,9,1,5,2,1,3,9,0,0,0,15,0,0,0.2,0.022222222222222223,0.1111111111111111,0.044444444444444446,0.022222222222222223,0.06666666666666667,0.2,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
0098,0225531,Adenoma low grade,0.041158560663461685,0.041158560663461685,21,0.7940332234741871,10,2,1,0,0,0,0,0,3,0,5,0,0,0.47619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.23809523809523808,0.0,0.0
0098,0261349,Adenoma low grade,0.01003862265497446,0.01003862265497446,15,0.9357954275575173,2,0,2,0,0,0,0,0,1,0,10,0,0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.6666666666666666,0.0,0.0
0098,0263147,Adenoma low grade,0.033646900206804276,0.033646900206804276,41,0.9075859295405464,18,5,3,9,0,0,4,0,0,0,2,0,0,0.43902439024390244,0.12195121951219512,0.07317073170731707,0.21951219512195122,0.0,0.0,0.0975609756097561,0.0,0.0,0.0,0.04878048780487805,0.0,0.0
0098,0266181,Adenoma low grade,0.03228665143251419,0.03228665143251419,34,0.9007519718397801,23,2,3,0,0,0,1,0,4,0,1,0,0,0.6764705882352942,0.058823529411764705,0.08823529411764706,0.0,0.0,0.0,0.029411764705882353,0.0,0.11764705882352941,0.0,0.029411764705882353,0.0,0.0
0098,0285749,Adenoma low grade,0.032811734825372696,0.032811734825372696,46,0.9208642825993644,28,0,10,0,0,0,4,0,0,0,4,0,0,0.6086956521739131,0.0,0.21739130434782608,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.08695652173913043,0.0,0.0
0098,0305113,Adenoma low grade,0.008350958116352558,0.008350958116352558,20,0.8635362883229598,12,0,0,1,0,0,1,0,1,0,5,0,0,0.6,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.25,0.0,0.0
0098,0316693,Adenoma low grade,0.03013095073401928,0.03013095073401928,53,0.9649472452676863,32,3,2,7,0,0,8,0,1,0,0,0,0,0.6037735849056604,0.05660377358490566,0.03773584905660377,0.1320754716981132,0.0,0.0,0.1509433962264151,0.0,0.018867924528301886,0.0,0.0,0.0,0.0
0098,0393880,Adenoma low grade,0.028758971020579338,0.028758971020579338,38,0.9186651550638282,16,2,5,0,0,0,6,0,1,0,8,0,0,0.42105263157894735,0.05263157894736842,0.13157894736842105,0.0,0.0,0.0,0.15789473684210525,0.0,0.02631578947368421,0.0,0.21052631578947367,0.0,0.0
0098,0457514,Adenoma low grade,0.042190615087747574,0.042190615087747574,20,0.8035113859158509,8,0,5,0,0,0,0,0,0,0,7,0,0,0.4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0
0098,0462048,Adenoma low grade,0.020834488794207573,0.020834488794207573,63,0.95801851345191,37,7,6,3,1,0,6,0,0,0,3,0,0,0.5873015873015873,0.1111111111111111,0.09523809523809523,0.047619047619047616,0.015873015873015872,0.0,0.09523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.0
0098,0463485,Adenoma low grade,0.005165412090718746,0.005165412090718746,9,0.9470858060433994,8,1,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0098,0492749,Adenoma low grade,0.04808982089161873,0.04808982089161873,26,0.9278749015052339,7,1,1,3,0,0,0,0,0,0,14,0,0,0.2692307692307692,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0
0098,0494170,Adenoma low grade,0.06132562831044197,0.06132562831044197,78,0.8994952670502813,34,11,16,6,0,0,10,0,0,0,0,0,1,0.4358974358974359,0.14102564102564102,0.20512820512820512,0.07692307692307693,0.0,0.0,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.01282051282051282
0098,0532914,Adenoma low grade,0.02947326935827732,0.02947326935827732,37,0.9609105406256978,19,1,12,0,0,0,1,0,3,0,1,0,0,0.5135135135135135,0.02702702702702703,0.32432432432432434,0.0,0.0,0.0,0.02702702702702703,0.0,0.08108108108108109,0.0,0.02702702702702703,0.0,0.0
0098,0550802,Adenoma low grade,0.015445856377482414,0.015445856377482414,27,0.8548427711774771,6,1,4,1,0,0,1,0,0,0,14,0,0,0.2222222222222222,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.5185185185185185,0.0,0.0
0098,0561433,Adenoma low grade,0.014708198606967926,0.014708198606967926,20,0.994891370700023,16,0,3,0,0,0,1,0,0,0,0,0,0,0.8,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
0098,0565987,Adenoma low grade,0.048522479832172394,0.048522479832172394,12,0.7971155965450535,3,0,2,1,0,0,1,0,1,0,4,0,0,0.25,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0
0098,0574558,Adenoma low grade,0.04171232506632805,0.04171232506632805,33,0.9382125179403635,24,1,2,3,0,0,1,0,2,0,0,0,0,0.7272727272727273,0.030303030303030304,0.06060606060606061,0.09090909090909091,0.0,0.0,0.030303030303030304,0.0,0.06060606060606061,0.0,0.0,0.0,0.0
0098,0594898,Adenoma low grade,0.028926445171236992,0.028926445171236992,21,0.8984118515646811,7,1,2,7,0,1,2,0,0,0,0,0,1,0.3333333333333333,0.047619047619047616,0.09523809523809523,0.3333333333333333,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.047619047619047616
0098,0610433,Adenoma low grade,0.00832937192171812,0.00832937192171812,40,0.9058649706571394,17,4,5,0,0,0,6,0,0,2,6,0,0,0.425,0.1,0.125,0.0,0.0,0.0,0.15,0.0,0.0,0.05,0.15,0.0,0.0
0098,0685018,Adenoma low grade,0.017172852531075478,0.017172852531075478,50,0.925323046596969,27,2,3,8,1,0,2,1,5,0,0,1,0,0.54,0.04,0.06,0.16,0.02,0.0,0.04,0.02,0.1,0.0,0.0,0.02,0.0
0098,0716644,Adenoma low grade,0.01705898530781269,0.01705898530781269,47,0.8807770931625201,15,6,13,5,0,1,0,0,3,1,0,1,2,0.3191489361702128,0.1276595744680851,0.2765957446808511,0.10638297872340426,0.0,0.02127659574468085,0.0,0.0,0.06382978723404255,0.02127659574468085,0.0,0.02127659574468085,0.0425531914893617
0098,0774286,Adenoma low grade,0.03791968151926994,0.03791968151926994,39,0.9583075288175703,5,1,0,0,0,0,1,0,1,0,31,0,0,0.1282051282051282,0.02564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.7948717948717948,0.0,0.0
0098,0781584,Adenoma low grade,0.026799455285072327,0.026799455285072327,17,0.849448214256884,5,0,0,0,0,0,1,0,1,0,10,0,0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.5882352941176471,0.0,0.0
0098,0789013,Adenoma low grade,0.029523640871047974,0.029523640871047974,32,0.9049005840050071,7,4,1,6,0,0,8,0,1,0,5,0,0,0.21875,0.125,0.03125,0.1875,0.0,0.0,0.25,0.0,0.03125,0.0,0.15625,0.0,0.0
0098,0835800,Adenoma low grade,0.015002360567450523,0.015002360567450523,42,0.9115834184089622,16,0,8,0,0,0,2,0,0,0,16,0,0,0.38095238095238093,0.0,0.19047619047619047,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.38095238095238093,0.0,0.0
0098,0842732,Adenoma low grade,0.03172776475548744,0.03172776475548744,54,0.9125755701952334,17,4,6,18,0,0,4,0,1,0,3,0,1,0.3148148148148148,0.07407407407407407,0.1111111111111111,0.3333333333333333,0.0,0.0,0.07407407407407407,0.0,0.018518518518518517,0.0,0.05555555555555555,0.0,0.018518518518518517
0098,0891802,Adenoma low grade,0.010001573711633682,0.010001573711633682,49,0.9592930174231991,32,0,6,0,0,0,8,0,2,0,0,1,0,0.6530612244897959,0.0,0.12244897959183673,0.0,0.0,0.0,0.16326530612244897,0.0,0.04081632653061224,0.0,0.0,0.02040816326530612,0.0
0098,0915843,Adenoma low grade,0.024136263877153397,0.024136263877153397,9,0.7891021461882066,6,0,0,1,0,0,0,0,0,0,2,0,0,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
0098,0916381,Adenoma low grade,0.04045045003294945,0.04045045003294945,41,0.9152864217665564,27,1,1,0,0,0,4,0,0,0,8,0,0,0.6585365853658537,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0.0975609756097561,0.0,0.0,0.0,0.1951219512195122,0.0,0.0
0098,0919067,Adenoma low grade,0.03932160884141922,0.03932160884141922,53,0.9708870293005952,25,11,8,2,0,0,4,0,2,1,0,0,0,0.4716981132075472,0.20754716981132076,0.1509433962264151,0.03773584905660377,0.0,0.0,0.07547169811320754,0.0,0.03773584905660377,0.018867924528301886,0.0,0.0,0.0
0098,0923850,Adenoma low grade,0.024868404492735863,0.024868404492735863,21,0.867177003987259,10,1,3,1,1,0,2,1,0,1,1,0,0,0.47619047619047616,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.0,0.09523809523809523,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0
0098,0931483,Adenoma low grade,0.01613195613026619,0.01613195613026619,56,0.8871462037020205,5,9,13,9,0,0,7,0,1,2,10,0,0,0.08928571428571429,0.16071428571428573,0.23214285714285715,0.16071428571428573,0.0,0.0,0.125,0.0,0.017857142857142856,0.03571428571428571,0.17857142857142858,0.0,0.0
0098,0970704,Adenoma low grade,0.026351993903517723,0.026351993903517723,16,0.617938087736079,10,0,0,4,0,0,0,0,0,0,2,0,0,0.625,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0
0098,0981955,Adenoma low grade,0.036679208278656006,0.036679208278656006,42,0.9128350163086352,6,5,6,17,0,0,7,0,0,0,0,0,1,0.14285714285714285,0.11904761904761904,0.14285714285714285,0.40476190476190477,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.023809523809523808
0098,0982760,Adenoma low grade,0.030122065916657448,0.030122065916657448,41,0.8433016941266538,12,2,10,1,0,0,7,0,5,2,1,0,1,0.2926829268292683,0.04878048780487805,0.24390243902439024,0.024390243902439025,0.0,0.0,0.17073170731707318,0.0,0.12195121951219512,0.04878048780487805,0.024390243902439025,0.0,0.024390243902439025
0124,0077007,Adenoma low grade,0.003114270744845271,0.003114270744845271,39,0.8959849328497572,8,11,3,9,0,0,6,0,0,0,0,0,2,0.20512820512820512,0.28205128205128205,0.07692307692307693,0.23076923076923078,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.05128205128205128
0124,0155610,Adenoma low grade,0.04942069575190544,0.04942069575190544,3,0.8685445884505544,3,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0124,0169273,Adenoma low grade,0.03373625874519348,0.03373625874519348,17,0.9114164881575668,10,1,2,1,0,0,2,0,0,0,0,1,0,0.5882352941176471,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.058823529411764705,0.0
0124,0212072,Adenoma low grade,0.024590328335762024,0.024590328335762024,14,0.9792358712620944,13,1,0,0,0,0,0,0,0,0,0,0,0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0124,0366058,Adenoma low grade,0.04435345157980919,0.04435345157980919,11,0.7877591577694786,7,1,0,0,0,0,0,0,0,0,3,0,0,0.6363636363636364,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
0124,0366930,Adenoma low grade,0.021225646138191223,0.021225646138191223,64,0.9688589815031434,48,6,2,1,0,0,6,0,0,0,0,0,1,0.75,0.09375,0.03125,0.015625,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.015625
0124,0434064,Adenoma low grade,0.05676676332950592,0.05676676332950592,6,0.8884238605270084,6,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0124,0439689,Adenoma low grade,0.007384652737528086,0.007384652737528086,47,0.9483387522345453,2,10,6,1,0,0,8,0,0,0,18,0,2,0.0425531914893617,0.2127659574468085,0.1276595744680851,0.02127659574468085,0.0,0.0,0.1702127659574468,0.0,0.0,0.0,0.3829787234042553,0.0,0.0425531914893617
0124,0590982,Adenoma low grade,0.03246258199214935,0.03246258199214935,12,0.9278035673280821,9,1,1,0,0,0,0,0,0,0,0,0,1,0.75,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
0124,0817320,Adenoma low grade,0.02165176160633564,0.02165176160633564,4,0.9201007241795219,3,0,0,0,0,0,1,0,0,0,0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0124,0823199,Adenoma low grade,0.031631115823984146,0.031631115823984146,27,0.8842492011178498,10,8,1,0,0,0,5,0,3,0,0,0,0,0.37037037037037035,0.2962962962962963,0.037037037037037035,0.0,0.0,0.0,0.18518518518518517,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
0124,0936803,Adenoma low grade,0.01100253313779831,0.01100253313779831,12,0.9924242341244608,12,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0172,0108416,Adenoma low grade,0.05675875023007393,0.05675875023007393,53,0.9998219921143838,52,1,0,0,0,0,0,0,0,0,0,0,0,0.9811320754716981,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0176,0246615,Adenoma low grade,0.017567802220582962,0.017567802220582962,74,0.9589899145452734,14,12,41,0,3,1,2,0,0,0,0,0,1,0.1891891891891892,0.16216216216216217,0.5540540540540541,0.0,0.04054054054054054,0.013513513513513514,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.013513513513513514
0176,0454816,Adenoma low grade,0.03537865728139877,0.03537865728139877,43,0.9290986610833489,13,0,13,0,0,0,0,0,0,0,17,0,0,0.3023255813953488,0.0,0.3023255813953488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3953488372093023,0.0,0.0
0177,0025486,Adenoma low grade,0.014140743762254715,0.014140743762254715,25,0.8788587724203947,5,0,0,1,0,0,1,0,1,0,17,0,0,0.2,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.04,0.0,0.68,0.0,0.0
0177,0052541,Adenoma low grade,0.016813594847917557,0.016813594847917557,36,0.8580678995348858,27,0,1,1,0,0,0,0,0,0,7,0,0,0.75,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.0
